osm_id,name,address,city,state,lat,lng,access,holes
way/38202931,Sunken Gardens Golf Course,1010 South Wolfe Road,Sunnyvale,CA,37.355428,-122.010848,,
way/264228004,Sunland Springs Golf,11061 East Medina Avenue,Mesa,AZ,33.370688,-111.592150,,
relation/67363,Sunland Village East Golf Club,2250 South Buttercup,Mesa,AZ,33.372726,-111.664889,,
relation/3533876,Sunland Village Golf Course,725 South Rochester,Mesa,AZ,33.400672,-111.726194,,
way/69962450,Sunnehanna Country Club,,,,40.324444,-78.943217,,
way/122737510,Sunningdale Country Club,,,,41.010424,-73.819105,,
way/297126005,Sunny Brae Golf & Country Club,3419 Golf Course Road,Osage,,43.256189,-92.822870,,
way/299335591,Sunny Croft Country Club,,Clarksburg,WV,39.262096,-80.386527,,
way/395025550,Sunny Hill Golf Course,,,,41.091726,-81.368444,,
relation/4020433,Sunnybreeze Golf Course,8135 Southwest Sunnybreeze Road,Arcadia,,27.055109,-81.977600,,
way/141901147,Sunnybrook Country Club,,,,40.112201,-75.254032,,
way/272096798,Sunnybrook Country Club,624 Port Sheldon Street,Grandville,,42.883733,-85.794080,,
way/142502727,Sunnycrest Golf Course,,,,43.060491,-76.115736,,
way/1347343699,Sunnyside Country Club,,,,48.231609,-106.642336,,
way/201787784,Sunnyside Country Club,1600 Olympic Drive,Waterloo,,42.460874,-92.385049,,
way/61700453,Sunnyside Country Club,5704 East Butler Avenue,Fresno,CA,36.726448,-119.690513,private,
way/1036171148,Sunnyside Par 3 Golf Course,170 Sunnyside Road,Queensbury,NY,43.373616,-73.633415,,
relation/11136099,Sunnyvale Golf Course,605 Macara Avenue,Sunnyvale,CA,37.398647,-122.041853,,
relation/3553916,SunRidge Canyon Golf Club,13100 Sunridge Drive,Fountain Hills,AZ,33.612607,-111.748326,,
relation/3947497,Sunridge Golf Club,1000 Long Drive,Carson City,,39.085985,-119.767850,,
relation/12669482,Sunrise Country Club,,,,33.751983,-116.414097,,
way/203962706,Sunrise Country Club,,,,26.158857,-80.248722,,
relation/13507258,Sunrise Course,,,,36.096191,-115.249525,,
way/297465719,Sunrise Golf Course,,,,41.562162,-90.450310,,
way/392545919,Sunrise Golf Course,,,,38.767254,-85.382684,,
way/772843720,Sunrise Ridge Golf Course,,,,43.974899,-96.811883,,
way/162693379,Sunrise Vista Golf Course (Nellis Air Force Base),2841 Kinley Drive,Nellis AFB,NV,36.215596,-115.047663,private,
way/892462106,Sunset Bay Golf Course,,,,43.323169,-124.367458,,
way/251820799,Sunset Country Club,9555 Geyer,Sappington,,38.532796,-90.395192,,
way/31499971,Sunset Country Club,,,,31.136897,-83.787819,,
way/177696033,Sunset Country Club Golf Course,,,,31.944622,-102.409707,,
way/922602467,Sunset Golf Club,10506 Standing Stone Road,Huntingdon,PA,40.531881,-77.977028,,
way/295902652,Sunset Golf Course,216 Sunset Hill,Mount Morris,IL,42.057508,-89.439922,,
way/553179379,Sunset Golf Course,,,,40.169280,-105.124456,,
way/843616574,Sunset Golf Course,,,,40.174551,-76.715189,,
way/473919372,Sunset Grove Country Club,2900 West Sunset Drive,Orange,,30.115070,-93.760261,,
way/143621082,Sunset Grove Golf Club,,,,45.564831,-123.102118,private,
way/295297478,Sunset Hill Golf Club,,,,41.453370,-73.385518,,
way/623273811,Sunset Hills,800 Radio Road,Charlotte,NC,35.307286,-80.886150,,
relation/3573744,Sunset Hills Country Club,,,,34.236158,-118.847931,private,
relation/8276583,Sunset Hills Country Club,2525 Highway 157 South,Edwardsville,,38.777619,-89.997555,,
way/34772802,Sunset Hills Country Club,1 Club Drive,Carrollton,,33.563101,-85.098011,,
way/295771700,Sunset Hills Golf Club,1620 Summit Drive,Pekin,IL,40.540041,-89.619453,,
way/652004277,Sunset Hills Golf Course,W364 Sunset Road,Sheboygan Falls,WI,43.756584,-87.876363,,
way/300296717,Sunset Landing Golf Course,,,,34.656436,-86.777787,,
way/188462985,Sunset Ridge Country Club,2100 Sunset Ridge Road,Northfield,IL,42.113442,-87.795358,,
way/139557246,Sunset Ridge Golf Club,2814 West Seneca Turnpike,Marcellus,NY,42.976942,-76.313158,,
way/44580944,Sunset Ridge Golf Course,,,,34.912174,-120.463233,,
way/297826566,Sunset Ridge Golf Links,,,,43.706349,-70.370799,,
way/183933317,Sunset Valley Country Club,,,,41.238091,-96.057268,,
way/195246181,Sunset Valley Golf Course,1390 Sunset Road,Highland Park,IL,42.175616,-87.810987,public,
way/39830911,Sunset Valley Golf Course,,,,40.963421,-74.327257,,
way/267016967,Sunset View Golf Course,,,,39.373855,-112.518460,,
way/292637557,Sunset View Golf Course,1015 25-25 1/4 Street,Chetek,WI,45.355158,-91.636457,,
way/380489869,Suntides Golf Course,,,,46.637458,-120.585288,,
relation/1230389,Suntree Country Club,300 Country Club Drive,Melbourne,FL,28.217677,-80.688562,,
way/638656451,Super Range Golf,,,,33.824146,-117.843192,,
way/587940759,Superior Country Club,,,,40.063976,-98.059027,,
way/835892237,Superior National at Lutsen-Golf Course,5731 Highway 61,Lutsen,MN,47.641363,-90.717405,,
way/264568212,Superstition Mountain Golf,,,,33.386230,-111.461115,private,
relation/67161,Superstition Springs Golf Course,6542 East Baseline Road,Mesa,AZ,33.379896,-111.694815,,
relation/17929710,Surf Golf & Beach Club,,,,33.832195,-78.655454,,
way/1185624939,Surfside Golf Course,,,,46.528913,-124.048391,,
way/1347357290,Sutton Bay Golf Course,,,,44.898591,-100.365730,,
node/11635132677,Suwannee River Golf Course,236 Fourth Avenue,Fargo,GA,30.690571,-82.566773,,
way/147945475,Swallows Nest Country Club,2245 Orchard Lane,Sacramento,CA,38.607467,-121.531501,private,
way/467809352,Swamp Fox Golf Club,193 Golf Road,Kingstree,,33.669767,-79.901338,,
way/905086571,Swan Hills Golf Course,,,,42.321390,-88.892000,,
way/356998390,Swan Lake Country Club,,,,47.328564,-93.201141,,
way/138781335,Swan Lake Golf & Country Club,,,,41.748555,-74.803282,,
way/149473527,Swan Lake Golf Club,388 River Road,Manorville,NY,40.899488,-72.797815,,
relation/11785206,Swan Lake Golf Course,1514 Golf Club Ln,Clarksville,TN,36.551334,-87.296277,,
way/1443522777,Swan Lake Golf Courses,5203 Plymouth Laporte Trail,Plymouth,IN,41.396337,-86.428253,,
relation/2094137,Swan Point Yacht & Country Club,11550 Swan Point Boulevard,Issue,,38.297464,-76.912432,,
way/293379128,Swan Valley Golf Course,9521 Highland Green Drive,Saginaw,MI,43.424269,-84.099734,,
relation/19892751,Swansea Clinton Hills Conservation Park,,,,38.551105,-89.960898,,
way/892134158,Swansea Country Club,299 Market Street,Swansea,,41.760921,-71.274413,,
way/219718737,Swanson Golf Center,,,,29.968122,-95.520964,,
way/372139482,Swanson Meadows Golf Course,216 Rangeway Road,North Billerica,,42.564739,-71.311719,,
relation/15056812,Swartz Creek Golf Course,1902 Hammerberg Road,Flint,MI,42.992781,-83.716644,,
way/1228286611,Sweet Swing driving range,10810 Suncoast Blvd,Homosassa,FL,28.705229,-82.555095,,
way/493390238,Sweetbriar Golf & Pro Shop,,,,41.489686,-82.001071,,
way/493390239,Sweetbriar Golf & Pro Shop,,,,41.490348,-82.004729,,
way/860287540,Sweetens Cove Golf Club,2040 Sweetens Cove Road,South Pittsburg,TN,35.053058,-85.722702,,
way/283511187,Sweetgrass Golf Club,W399 U.S. 2 & 41,Harris,MI,45.691898,-87.342052,,
way/318753240,Sweetgum Golf Course (The Villages),3198 Hendry Dr,Hendry Dr,FL,28.853723,-82.016040,,
relation/4052766,Sweetwater Country Club,4400 Palm Royale Blvd,Sugar Land,FL,28.701981,-81.462204,,
relation/4491651,Sweetwater Country Club,4400 Palm Royale Boulevard,Sugar Land,,29.569167,-95.613891,,
way/1545867727,Sweetwater Country Club,571 Johnny George Lane,Barnwell,SC,33.236669,-81.412649,,
way/965783130,Sweetwater Country Club,1900 Country Club Drive,Sweetwater,TX,32.494629,-100.397732,,
way/288642388,Sweetwater Golf Course,2554 Geryville Pike,Pennsburg,,40.381005,-75.465581,,
way/939061865,Swenson Park Golf Course,,,,38.009380,-121.344891,,
way/305868353,Swinomish Golf Links,12518 Christianson Road,Anacortes,,48.457663,-122.576982,,
relation/4040041,Swiss Fairways Golf Club,13114 Skiing Paradise Boulevard,Clermont,,28.534274,-81.826037,,
way/678197937,Switzerland of Ohio Golf Course,52936 State Route 26,Beallsville,OH,39.864399,-81.077166,,
way/68196001,Swope Memorial Golf Course,,,,38.998891,-94.513118,,
way/44403530,Sycamore Canyon Golf Course,,,,35.165711,-118.810273,,
way/141444697,Sycamore Country Club,,,,42.473590,-73.876226,,
node/2898730435,Sycamore Course,,,,39.855660,-86.318457,,
way/240897791,Sycamore Creek County Club,8300 Country Club Lane,Springboro,OH,39.564585,-84.217640,,
way/393072919,Sycamore Creek Golf Club,1270 Nichols Road,Osage Beach,,38.131130,-92.676968,,
relation/4082647,Sycamore Creek Golf Course,1991 Manakin Road,Manakin-Sabot,VA,37.676326,-77.687586,,
way/121553270,Sycamore Golf Club,,,,41.982981,-88.670126,,
way/133751946,Sycamore Golf Club,1148 Wayneport Road,Macedon,NY,43.050801,-77.355297,,
way/667720054,Sycamore Golf Club,6002 E. Hwy 114,North Manchester,IN,41.006263,-85.680430,,
relation/4085209,Sycamore Hills Golf Club,11836 Covington Road,Fort Wayne,,41.066281,-85.290510,,
way/294028783,Sycamore Hills Golf Club,48787 North Avenue,Macomb,MI,42.655158,-82.883384,,
way/151985223,Sycamore Ridge Golf Club,,,,38.756167,-94.841064,,
way/192436959,Sycamore Springs,11492 Township Road 25,Findlay,OH,40.925142,-83.665013,,
way/24951326,Sydney R. Marovitz Golf Course,3600 North Recreation Drive,Chicago,IL,41.956923,-87.642999,,
relation/1698957,Sykes/Lady Overland Park Golf Complex,,,,38.900872,-94.723093,,
way/232804042,Sylvan Glen Golf Course,5725 Rochester Road,Troy,MI,42.603832,-83.134679,,
way/741162245,Sylvan Heights Golf Course,,,,40.967342,-80.301093,,
way/538097989,Sylvan Hills Golf Course,221 Larch Street,Hollidaysburg,PA,40.440538,-78.389252,,
node/12508584668,Sylvania Country Club,5201 Corey Road,Sylvania,OH,41.709370,-83.680873,,
way/96847460,Sylvania Golf Club,,,,41.705197,-83.682367,,
way/262583184,Syracuse Country Club,,,,40.664159,-96.191200,,
way/221459719,T-Bar Country Club,,,,33.178082,-101.818908,,
way/307205597,Taber's on the Lake,,,,44.159259,-70.253693,,
relation/19997249,Taberna Country Club,401 Taberna Way,New Bern,NC,35.048703,-77.030195,,
way/44389887,Table Mtn Municipal Golf Course,,,,39.493873,-121.627200,municipal,
way/51244841,Tacoma Country & Golf Club,13204 Country Club Drive Southwest,Lakewood,WA,47.134005,-122.535363,,
way/120255894,Tagalong Golf & Resort,2855 29th Avenue,Birchwood,WI,45.620524,-91.568336,,
relation/17764514,Tahoe City Golf Course,251 North Lake Boulevard,Tahoe City,CA,39.170731,-120.144767,,
way/740843190,Tahoe City Golf Course,251 North Lake Boulevard,Tahoe City,CA,39.169251,-120.145709,,
relation/325767,Tahoe Donner Golf Course,,,,39.350970,-120.241555,,
way/232039313,Tahoe Paradise Golf Course,3021 US-50,South Lake Tahoe,CA,38.853768,-120.010531,,
way/94252069,Tahoma Valley Golf and Country Club,,,,46.939977,-122.617128,,
relation/3579030,Tahquitz Creek Golf Resort,1885 Golf Club Drive,Palm Springs,CA,33.801574,-116.494009,,
relation/1927246,Talamore Country Club,328 Talamore Drive,Ambler,,40.198028,-75.199850,,
way/429298983,Talamore Golf Club,48 Talamore Drive,Southern Pines,,35.206222,-79.409255,,
way/764350624,Talbot Country Club,,,,38.722987,-76.095914,,
relation/3568809,Talega Golf Club,,,,33.468365,-117.590144,,
way/741106024,Talega Golf Club,,,,33.461338,-117.594491,,
relation/5451996,Talis Park Golf Club,,,,26.310201,-81.750521,private,
way/264603804,Talking Rock Golf Club,15075 North Talking Rock Ranch Road,Prescott,AZ,34.765007,-112.569469,private,
way/61417793,Talking Stick Golf Club,9998 East Talking Stick Way,Scottsdale,AZ,33.546297,-111.864123,,
relation/1344353,Tall Grass Country Club,2400 North Tallgrass Street,Wichita,,37.729386,-97.235911,,
relation/11541999,Tall Pines Golf Club,,,,33.155078,-87.463715,,
node/4313362781,Tall Pines Player's Club,,,,41.911331,-76.014391,,
way/49305066,Tall Tree Golf Course,,,,40.947039,-72.950139,,
way/43442270,Tallwood Country Club,91 North Street,Hebron,CT,41.700984,-72.444574,public,
way/68775343,Talons of Tuscany Golf Club,,,,41.753165,-93.575613,,
way/267018491,TalonsCove Golf Course,,,,40.323433,-111.899348,,
way/153301726,Tam O'Shanter Country Club,5051 Orchard Lake Road,West Bloomfield,MI,42.562612,-83.352727,,
way/88440585,Tam O'Shanter Country Club,,,,40.811249,-73.553198,,
way/29544162,Tam o'Shanter Golf & Country Club,,,,47.625101,-122.097077,,
relation/15816655,Tam O'Shanter Golf Course,6700 West Howard Street,Niles,IL,42.021867,-87.794148,,
way/587563879,Tam O'Shanter Golf Course,,,,41.192722,-80.451792,,
relation/15793122,Tama Toledo Country Club,,,,41.968622,-92.586599,,
way/821487620,Tamaqua Golf Course,,,,41.351690,-74.532181,,
way/1033615825,Tamarac Golf Course,,,,40.746453,-84.173360,,
way/43398961,Tamarack Country Club,55 Locust Road,Greenwich,CT,41.095677,-73.710682,,
relation/13388896,Tamarack Golf Club,24032 Royal Worlington Drive,Naperville,IL,41.687480,-88.211770,,
relation/19892143,Tamarack Golf Club,,,,38.563783,-89.913311,,
way/136643369,Tamarack Golf Club,2021 County Rte 1,Oswego,NY,43.479035,-76.454897,,
way/251440129,Tamarack Golf Course,,,,39.240546,-103.698428,,
way/525670496,Tamarack Golf Course,97 Hardenburg Lane,East Brunswick Township,NJ,40.420027,-74.451333,,
relation/12615190,Tamarisk Country Club,,,,33.775966,-116.429477,,
way/807793821,Tamarisk Golf Course,811 East Golf Course Road,Syracuse,KS,37.965147,-101.748459,,
way/294999859,Tamaron Country Club,2162 West Alexis Road,Toledo,OH,41.729658,-83.597600,,
way/506591217,Tameka Woods Golf Course,,,,39.403553,-86.180998,,
way/343405114,Tamer Win Golf & Country Club,,,,41.298168,-80.727026,,
way/1153089709,Tampa Palms Country Club,5811 Tampa Palms Blvd,ampa Palms Blvd,FL,28.089189,-82.384735,,
way/217599386,Tan Tara Golf Club,,,,43.072163,-78.808653,,
way/480089940,Tangle Ridge Golf Club,,,,32.565781,-97.017254,,
way/1104673360,Tanglewood Championship Course,,,,35.991762,-80.409447,,
relation/13892528,Tanglewood Golf Club,53503 10 Mile Road,South Lyon,MI,42.456826,-83.579627,,
relation/2512100,Tanglewood Golf Club,5916 Tanglewood Drive,Milton,FL,30.649669,-87.078714,,
relation/12929229,Tanglewood Golf Course,,,,41.395045,-81.330752,,
way/1051628299,Tanglewood Golf Course,318 Tanglewood Road,Pulaski,PA,41.108782,-80.490058,,
way/387274573,Tanglewood Golf Course,818 Golf Drive,Fulton,,38.885545,-91.960895,,
way/363067527,Tanglewood Greens,,,,44.861330,-91.902439,,
way/278773543,Tanglewood Manor Golf Club,,,,39.855964,-76.204380,,
way/113063226,Tanglewood Marsh Golf Course,2600 West 16th Avenue,Sault Ste. Marie,MI,46.479714,-84.413171,,
relation/14692302,Tanglewood Par 3 Course,,,,36.001776,-80.400041,,
relation/14704626,Tanglewood Reynolds Course,,,,35.996767,-80.403944,,
way/1546179087,Tanna Farms Golf Club,39W808 Hughes Road,Geneva,IL,41.870991,-88.392045,,
way/361882102,Tannenhauf Golf Club,11411 McCallum Avenue Northeast,Alliance,,40.934972,-81.177699,,
way/139557149,Tanner Valley Golf Course,4040 Tanner Road,,,42.940457,-76.240249,,
way/819279916,Tanner's Brook,,,,45.225388,-92.991187,,
relation/3579574,Tanoan Country Club,,,,35.156705,-106.518364,private,
way/1550022429,Tanoan Golf Course Acoma 9,,,,35.157218,-106.512311,,
way/1550026713,Tanoan Golf Course Sandia 9,,,,35.156122,-106.510208,,
way/1550018710,Tanoan Golf Course Zia 9,,,,35.156850,-106.531421,,
way/267266530,Taos Country Club,54 Golf Course Drive,Ranchos de Taos,NM,36.359166,-105.654427,,
relation/6668441,Tapawingo National Golf Club,13001 Gary Player Drive,Sunset Hills,MO,38.531153,-90.429609,,
node/12336867753,Tappan Golf Center,116 New York 303,Tappan,NY,41.033587,-73.946238,,
relation/8334775,Tapps Island Golf Course,20818 Island Parkway East,Lake Tapps,WA,47.229152,-122.158637,,
relation/4018291,Tara Golf & Country Club,6602 Drewrys Bluff,Bradenton,FL,27.438891,-82.474904,,
relation/14263359,Tara Golf Club,,,,33.891887,-82.392216,,
way/394195855,Tara Hills Country Club,,,,42.005547,-92.131672,,
way/184516754,Tara Hills Golf Course,,,,41.172603,-96.052884,,
way/438352798,Targhee Village Golf Course,530 Perimeter Drive,Alta,WY,43.737443,-111.031878,,
way/851506116,Tarkio Golf Club,,,,40.448593,-95.391828,,
way/252838102,Tarpon Boil Golf Course (The Villages),2376 Nobelton Lane,The Villages,FL,28.884050,-82.014671,,
way/204575230,Tarpon Springs Golf Course,1310 S. Pinellas Ave,Tarpon Springs,FL,28.132764,-82.763174,,
way/744450424,Tarratine Club of Dark Harbor,,,,44.282443,-68.914818,,
way/221647606,Tarry Brae Golf Course,,,,41.733002,-74.641926,,
relation/7440367,Tartan Pines Golf Club,423 Tarton Way,Enterprise,,31.314562,-85.881206,,
way/722668266,Tascosa Golf Club - La Paloma,,,,35.238614,-101.902426,,
way/722668267,Tascosa Golf Club - La Paloma Course,,,,35.238206,-101.891033,,
way/722668268,Tascosa Golf Club - Tascosa Course,,,,35.231821,-101.890950,,
way/307524931,Tashua Glen Golf Course,,,,41.285957,-73.245910,,
way/307524932,Tashua Knolls Golf Course,,,,41.285836,-73.252593,,
way/447531619,Tatanka Golf Club,Ne 12,Niobrara,,42.728266,-97.895880,,
way/479584034,Tates Creek Golf Course,1400 Gainesway Dr,Lexington,KY,37.984636,-84.470228,,
way/454117034,Tatnuck Country Club,,,,42.274370,-71.861577,,
way/77711517,Tatum Ranch Golf Club,2988 North Tatum Ranch Drive,Cave Creek,AZ,33.759249,-111.982643,private,
way/843574867,Tatum Ridge Golf Links,421 Tatum Road,Sarasota,FL,27.351030,-82.413622,,
way/30287892,Tavistock Country Club,,,,39.875723,-75.027336,,
way/293247470,Tawas Creek Golf Club,,,,44.309328,-83.533895,,
way/294968627,Taylor Meadows Golf Course,25360 Ecorse Road,Taylor,MI,42.259581,-83.283328,,
way/777640309,"Taylormade ""The Kingdom"" Test Course",2155 Salk Avenue,,,33.138516,-117.282248,,
way/264691987,Taylors Creek Golf Course,,Fort Stewart,,31.880194,-81.622148,,
way/940726601,Teal Bend Golf Course,,,,38.697139,-121.616638,,
way/468442087,Teaver Golf,,,,33.019606,-85.128783,,
way/726990937,Tecolote Canyon Golf Course,2755 Snead Avenue,San Diego,CA,32.789739,-117.187226,,
way/726990939,Tecolote Canyon Golf Course,,,,32.790690,-117.186561,,
node/3697651935,Tecumseh Golf Club,200 Waring Road,,NY,43.022753,-76.101459,,
way/25411699,Tecumseh Golf Club,,,,42.011022,-83.920804,,
way/221851059,Ted Makalena Golf Course,93-059 Waipio Point Access Road,Waipahu,HI,21.379551,-157.996670,,
relation/18900038,Ted Rhodes Golf Course,1901 Ed Temple Blvd,Nashville,TN,36.187871,-86.824733,,
way/29695320,Tedesco Country Club,154 Tedesco Street,Marblehead,,42.480819,-70.898121,,
way/305647339,Tees & Trees Golf Course,,,,34.879771,-116.952224,,
way/550605487,Teetering Rocks Golf Course,,,,38.962668,-94.439109,,
relation/9123392,Tega Cay Golf Club,15083 Molokai Drive,Tega Cay,SC,35.037298,-81.020529,,
way/36857890,Tehama Golf Club,,,,36.560551,-121.833505,,
way/118612069,Tejas Golf Course,,,,32.230305,-98.196225,,
way/145386507,Tekoa Country Club,459 Russell Road,Westfield,,42.133092,-72.781359,,
way/262286781,Tekoa Golf Course,,,,47.219263,-117.061970,,
way/255741480,Telemark Golf Course,41885 Valhalia Townhouse Road,Cable,WI,46.182028,-91.240495,,
way/44486271,Temecula Creek Inn Golf Course,,,,33.466593,-117.131452,,
way/440697855,Tempest Golf Club,568 East Wilkins Road,Gladewater,TX,32.453623,-94.928792,,
way/256611068,Temple Hills Golf Course,,,,36.025043,-86.953897,,
relation/4677213,Temple Terrace Golf & Country Club,200 Inverness Ave,Inverness Ave,FL,28.035765,-82.383193,,
way/309353407,Templewood Golf Course,160 Brooks Road,Templeton,,42.587989,-72.062622,,
way/465004152,Tenison Park Golf Course,,,,32.799141,-96.730878,,
relation/13662607,Tennessee National Golf Club,,,,35.765108,-84.411742,,
way/1366664225,Tepetonka Golf Club,,,,45.293056,-95.031964,,
way/881528159,Tequesta Country Club,201 Country Club Drive,Tequesta,FL,26.965143,-80.113300,,
relation/8082143,Teravista Golf Club,4333 Teravista Club Drive,Round Rock,,30.571888,-97.668606,,
way/803148188,Terra Greens Golf Club,,,,41.018320,-75.168511,,
way/293718189,Terra Verde Golf Course,11741 Leonard Street,Nunica,MI,43.069552,-86.078271,,
relation/3906656,Terrace Bluff Golf Course,,,,45.820953,-87.064315,,
way/204103480,Terrace Hills Golf Course,,,,41.640475,-93.430721,,
relation/11772214,Terrace Lakes Resort Golf Course,,,,44.157961,-115.981505,,
way/30679121,Terrace Park Country Club,5341 South Milford Road,Milford,OH,39.157076,-84.297294,,
relation/12032463,Terrace View Golf Course,,,,44.103958,-93.961488,,
relation/4849453,Terradyne Country Club,1400 Terradyne Drive,Andover,,37.701588,-97.145616,,
relation/4009477,Terrapin,,,,31.897619,-81.051535,,
relation/3993860,Terrapin Hills Country Club,5501 Club Drive Northwest,Fort Payne,,34.510683,-85.684552,,
relation/4028656,Terraverde Country Club,17000 Terraverde Circle,Fort Myers,,26.492907,-81.856682,,
relation/1394851,Terravita Golf Club,34034 North 69th Way,Scottsdale,AZ,33.789823,-111.934265,,
way/1026613499,Territory Golf & Country Club,800 Territory Lane,Duncan,OK,34.509138,-98.057218,,
way/769761764,Territory Golf Club,488 55th Avenue Southeast,St. Cloud,MN,45.564878,-94.040620,,
way/136437676,Terry Hills Golf Course,5122 Clinton Street Rd,Batavia,NY,43.000155,-78.142905,,
way/1193312898,Terry Park Golf Course,30565 Terry Park Rd,Palmyra,IL,39.443218,-89.973025,,
way/415389230,Tesero Golf Club,125 SE VIA TESORO BLVD,PORT ST. LUCIE,FL,27.225361,-80.327078,,
way/415389231,Tesero Golf Club,125 SE VIA TESORO BLVD,PORT ST. LUCIE,FL,27.225313,-80.335191,,
way/415389232,Tesero Golf Club,125 SE VIA TESORO BLVD,PORT ST. LUCIE,FL,27.228702,-80.321422,,
way/780645556,Tetherow Golf Club,,,,44.032468,-121.361105,,
way/1458239754,Teton Lakes Golf Course,,,,43.842836,-111.814049,,
way/185769563,Teton Pines,,Wilson,WY,43.522681,-110.846898,,
way/192289906,Teton Springs Resort & Club,,,,43.577376,-111.109914,,
way/300591296,Tex Consolver Golf Course,1931 South Tyler Road,Wichita,,37.658616,-97.447021,,
node/6313677105,Texarkana Country Club,,,,33.406165,-94.017929,,
way/296932153,Texarkana Country Club,1 Country Club Lane,Texarkana,AR,33.403646,-94.018353,,
way/296932154,Texarkana Golf Ranch,7401 Bringle Lake Road;University Avenue,Texarkana,TX,33.498139,-94.109994,public,
way/25930393,Texas Rangers Golf Club,,,,32.779172,-97.101013,,
way/28584648,Texas Star Golf Course,1400 Texas Star Parkway,Euless,,32.813363,-97.112961,,
relation/9930317,Thal Acres Golf Course,,,,43.861292,-89.502112,,
way/94831990,Thanksgiving Point Golf Club,,,,40.427033,-111.903259,,
way/295505712,Thatcher Golf Course,,,,39.773352,-86.240331,,
relation/6876570,The 500 Club Golf Course,,,,35.748362,-80.870935,,
relation/5897057,The 9 Hole,,,,38.133986,-92.719166,,
way/1373215024,The Acre,,,,35.270829,-97.792831,,
way/1378455502,The Aero Club Short Course,3101 S Kings Hwy,Myrtle Beach,SC,33.660222,-78.922474,,
way/1196068565,The Alotian Club,101 Alotian Drive,Roland,AR,34.857593,-92.577053,,
way/295146907,The Alpine,0450 Deer Lake Road,Boyne City,MI,45.155209,-84.952069,,
way/325263047,The Aquidneck Club,,,,41.608142,-71.265743,,
relation/3938646,The Arboretum Club,401 Half Day Road,Buffalo Grove,,42.196822,-87.969432,,
way/299335592,The Arnold Palmer Signature Golf Course at Stonewall Resort,940 Resort Drive,Roanoke,,38.946312,-80.500159,,
way/300988683,The Atchafalaya at Idlewild,400 Cotton Road,Patterson,LA,29.666031,-91.296075,,
node/13676733193,The Bach Nine Golf,14420 West Elm Street,Surprise,AZ,33.637034,-112.370747,,
relation/4140380,The Back Nine Club,17 Heritage Hill Drive,Lakeville,,41.839790,-70.952251,,
way/868053681,The Balsams Panorama Golf Course,,,,44.882919,-71.332941,,
relation/2587667,The Bandit Golf Club,6019 FM 725,New Braunfels,TX,29.632508,-98.055316,,
relation/240401,The Barn Golf Club,305 West Pleasant View Drive,Pleasant View,UT,41.310061,-111.984367,,
way/134795626,The Barracks Golf Course,,,,44.653326,-73.450204,,
way/1282003158,The Bath Golf Club,387 Whiskeag Road,Bath,ME,43.941725,-69.850975,,
node/13576230114,The Baths,,,,43.724493,-87.780388,,
relation/18783400,The Bear Golf Course,,,,44.780689,-85.473728,,
relation/4062340,The Bears Club,250 Bears Club Drive,Jupiter,FL,26.890944,-80.082750,,
way/29468550,The Bellevue Golf Course,,,,47.656561,-122.149193,,
way/1283634660,The Bethel Resort & Suites Golf Course,21 Broad Street,Bethel,ME,44.396837,-70.787925,,
way/236359013,The Blue Heron Golf Course,,,,47.626215,-121.924909,,
relation/15550104,The Bluffs,2021 East Main Street,Vermillion,SD,42.773369,-96.899599,,
relation/7191548,The Bluffs on Thompson Creek,14233 Sunrise Way,Saint Francisville,,30.804213,-91.248015,,
node/11269839310,The Boca Raton Golf Club,501 E Boca Raton Rd,Boca Raton,,26.344849,-80.081520,,
way/292388771,The Bog,3121 County Road I,Saukville,,43.394692,-87.987244,,
relation/1389432,The Boulders Golf Club,34631 North Tom Darlington Drive,Carefree,AZ,33.803588,-111.917057,,
way/89373822,The Brassie Golf Club,,,,41.594508,-87.095281,,
relation/3446383,The Breakers Rees Jones Course,1550 Flagler Parkway,West Palm Beach,,26.699946,-80.190787,,
way/449084723,The Bridge Golf Club,,,,40.980983,-72.341071,,
way/321277104,The Bridges,22852 County Road 17,Winona,,44.010967,-91.606655,,
relation/20588529,The Bridges at Rancho Santa Fe,18550 Seven Bridges Road,Rancho Santa Fe,CA,33.055242,-117.188625,,
way/1228206821,The Bridges Golf and Country Club,,,,38.457301,-107.847457,,
relation/1738254,The Bridges Golf Club,,,,37.774206,-121.934972,,
way/1311391810,The Bridges Golf Club,,,,30.333662,-89.350004,,
way/233076933,The Broadmoor Golf Courses,,,,38.781973,-104.849259,,
way/297625179,The Brook Golf Club,2260 Lexington Road,Versailles,,38.052244,-84.687705,,
relation/4174257,The Brookside Club,11 Brigadoone Road,Bourne,,41.727525,-70.592343,,
relation/13460148,The Brookwoods Golf Club,7325 Club Drive,Quinton,VA,37.505947,-77.168451,,
way/339670041,The Buckhorn Golf Course,36 Ranch Road 473,Comfort,TX,29.978765,-98.891686,,
relation/7424560,The Bucks Club,,,,40.264368,-75.092123,,
way/292388774,The Bull at Pinehurst Farms,One Long Drive,Sheboygan Falls,WI,43.710548,-87.810450,,
way/769738618,The Cannon Club,,,,38.816010,-76.652537,,
way/288116060,The Cape Club,125 Falmouth Woods Road,East Falmouth,MA,41.636523,-70.602653,,
way/29819016,The Cape Club Of Sharon,25 Tiot Street,Sharon,,42.152231,-71.182671,,
relation/6031937,The Captain's Club at Woodfield,10200 Woodfield Drive,Grand Blanc,,42.876437,-83.581053,,
